aux_harm_count,aux_worst_directional_derivative,balanced_best_feasible_mean_derivative,balanced_best_feasible_mean_normalized_derivative,balanced_best_mean_derivative,balanced_best_mean_normalized_derivative,balanced_candidate_count,balanced_feasible_candidate_count,balanced_selected_feasible,balanced_selected_mean_derivative,balanced_selected_mean_normalized_derivative,balanced_selected_worst_derivative,balanced_selected_worst_normalized_derivative,cos_boltz2_distogram_contact__charge_target,cos_boltz2_distogram_contact__solubility_limit,cos_boltz2_distogram_contact__trigram_naturalness,cos_charge_target__trigram_naturalness,cos_protenix_contact__boltz2_distogram_contact,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_boltz2_distogram_contact,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,hardening_fraction,hardening_mean_margin,hardening_mean_max_prob,hardening_new_positions,hardening_total_positions,loss_boltz2_distogram_contact,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_hardening_max_fraction,method_hardening_sample_count,method_hardening_threshold,method_id,method_max_aux_harms,method_min_primary_descent_ratio,method_terminal_anneal_final_temperature,oracle_harm_rate,primary_directional_derivative,primary_oracle,projected_step_norm,qp_best_primary_derivative,qp_min_allowed_primary_derivative,qp_selected_aux_violation,qp_selected_contact_distance,qp_selected_contact_violation,qp_selected_feasible,qp_selected_primary_ratio,seed,sequence_entropy,sequence_entropy_after,sequence_entropy_delta,step,step_norm,terminal_anneal_temperature,worst_oracle_directional_derivative
0,-0.0035141068510711193,-0.5334632989019156,-0.42230318752662954,-3.1673260272480546,-0.42230318752662954,1013.0,252.0,True,-0.1229232438839972,-0.42230318752662954,-0.0035141068510711193,-0.3235064322102818,0.1344455316601464,-0.3329640665021538,-0.03927049051612988,-0.0305813187521901,-0.07912190728661432,-0.05531979883090493,-0.05176335612228815,-0.03386399148621416,0.0,0.21768900318540824,-0.00796948466449976,-0.0035141068510711193,-0.5532903671264648,-0.017548296600580215,-0.03229396417737007,0.0,0.08864515274763107,0.20278829336166382,0.0,0.0,-0.1670035868883133,0.006739187519997358,3.7149734497070312,0.11875367164611816,3.3163044452667236,-0.1229232438839972,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-0.5532903671264648,protenix_contact,0.10557578504085541,,,,,,,,1,2.693592071533203,2.6873652935028076,-0.006226778030395508,0,0.10557578504085541,1.0,-0.0035141068510711193
0,-0.0182232316583395,,,,,,,,,,,,0.1344455316601464,-0.3329640665021538,-0.03927049051612988,-0.0305813187521901,-0.07912190728661432,-0.05531979883090493,-0.05176335612228815,-0.03386399148621416,0.0,0.21768900318540824,-0.04980281740427017,-0.0182232316583395,-2.728435754776001,-0.09875866770744324,-0.1465369462966919,0.0,0.08132116496562958,0.20580004155635834,0.0,0.0,-0.1670035868883133,0.006739187519997358,3.7149734497070312,0.11875367164611816,3.3163044452667236,-0.6083514835685492,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-2.728435754776001,protenix_contact,0.5730825662612915,,,,,,,,1,2.693592071533203,2.5224575996398926,-0.17113447189331055,0,0.5730825662612915,1.0,-0.0182232316583395
1,0.0037526136729866266,,,,,,,,,,,,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.10586228966712952,0.0037526136729866266,-43.22400665283203,-0.13196954131126404,-0.21993842720985413,0.0,0.11247497797012329,0.3577905595302582,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-8.735604859469458,naive_weighted,0.02,8,0.0,0,0.0,M3,1,0.0,1.0,0.2,-43.22400665283203,protenix_contact,2.1784842014312744,,,,,,,,2,2.749011516571045,1.606433391571045,-1.142578125,0,2.1784842014312744,1.0,0.0037526136729866266
0,-0.021789006888866425,,,,,,,,,,,,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.0775478184223175,-0.021789006888866425,-10.776737213134766,-0.08776579797267914,-0.13740971684455872,0.0,0.06686624884605408,0.18126243352890015,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-2.2202499106526377,normalized_weighted,0.02,8,0.0,0,0.0,M4,1,0.0,1.0,0.0,-10.776737213134766,protenix_contact,0.5371128916740417,,,,,,,,2,2.749011516571045,2.6062889099121094,-0.14272260665893555,0,0.5371128916740417,1.0,-0.021789006888866425
1,0.0037526136729866266,,,,,,,,,,,,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.10586228966712952,0.0037526136729866266,-43.22400665283203,-0.13196954131126404,-0.21993842720985413,0.0,0.11247497797012329,0.3577905595302582,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-8.735604859469458,contact_preserving_soft_cone,0.08,10,0.0,0,0.0,M7c,1,0.6,1.0,0.2,-43.22400665283203,protenix_contact,2.1784842014312744,,,,,,,,2,2.749011516571045,1.606433391571045,-1.142578125,0,2.1784842014312744,1.0,0.0037526136729866266
1,0.0046114129945635796,,,,,,,,,,,,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.10252859443426132,0.0046114129945635796,-43.12174987792969,-0.12399937212467194,-0.2051268070936203,0.0,0.11295057833194733,0.3573860824108124,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-8.709758647717535,contact_qp_grid,0.08,10,0.0,0,0.0,M8a,0,0.6,1.0,0.2,-43.12174987792969,protenix_contact,2.1651716232299805,-43.22400665283203,-25.934403991699217,0.0,2.0249929428100586,0.0,True,0.9976342596898836,2,2.749011516571045,1.614182710647583,-1.134828805923462,0,2.1651716232299805,1.0,0.0046114129945635796
0,-0.004631150979548693,-2.2202499106526377,-0.4795527758817399,-8.735604859469458,-0.4795527758817399,1013.0,597.0,True,-0.5220015943981707,-0.4795527758817399,-0.004631150979548693,-0.396816116524193,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.018155014142394066,-0.004631150979548693,-2.5346386432647705,-0.019672727212309837,-0.032910436391830444,0.0,0.07208527624607086,0.18076275289058685,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-0.5220015943981707,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-2.5346386432647705,protenix_contact,0.11988820135593414,,,,,,,,2,2.749011516571045,2.7422595024108887,-0.00675201416015625,0,0.11988820135593414,1.0,-0.004631150979548693
0,-0.02256041206419468,,,,,,,,,,,,0.11792456843948139,-0.3490685732767281,-0.0986219864362462,-0.02783919819931075,0.28123734668726535,0.01744313308184866,0.13597565848823714,0.09179679356278767,0.0,0.2057880406051837,-0.0993884801864624,-0.02256041206419468,-11.472940444946289,-0.10179945826530457,-0.13716241717338562,0.0,0.06763432919979095,0.18294808268547058,0.0,0.0,-0.1420283019542694,0.010491056367754936,3.9961392879486084,0.09057851880788803,3.351402759552002,-2.366770242527127,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-11.472940444946289,protenix_contact,0.5992294549942017,,,,,,,,2,2.749011516571045,2.5820863246917725,-0.16692519187927246,0,0.5992294549942017,1.0,-0.02256041206419468
2,0.01138751208782196,,,,,,,,,,,,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,0.01138751208782196,0.0022784527391195297,-11.151887893676758,-0.03852835297584534,-0.12140442430973053,0.0,0.1017359048128128,0.26563015580177307,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-2.2596309412270785,naive_weighted,0.02,8,0.0,0,0.0,M3,1,0.0,1.0,0.4,-11.151887893676758,protenix_contact,1.3388259410858154,,,,,,,,3,2.635240077972412,2.0764076709747314,-0.5588324069976807,0,1.3388259410858154,1.0,0.01138751208782196
0,-0.00969703495502472,,,,,,,,,,,,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,-0.03219757229089737,-0.00969703495502472,-2.64052414894104,-0.08218882232904434,-0.1366029679775238,0.0,0.12010282278060913,0.2382601499557495,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-0.580242109298706,normalized_weighted,0.02,8,0.0,0,0.0,M4,1,0.0,1.0,0.0,-2.64052414894104,protenix_contact,0.4851897656917572,,,,,,,,3,2.635240077972412,2.47409725189209,-0.16114282608032227,0,0.4851897656917572,1.0,-0.00969703495502472
0,-0.00969703495502472,,,,,,,,,,,,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,-0.03219757229089737,-0.00969703495502472,-2.64052414894104,-0.08218882232904434,-0.1366029679775238,0.0,0.12010282278060913,0.2382601499557495,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-0.580242109298706,contact_preserving_soft_cone,0.08,10,0.0,0,0.0,M7c,1,0.6,1.0,0.0,-2.64052414894104,protenix_contact,0.4851897656917572,,,,,,,,3,2.635240077972412,2.47409725189209,-0.16114282608032227,0,0.4851897656917572,1.0,-0.00969703495502472
2,0.014606311917304993,,,,,,,,,,,,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,0.014606311917304993,0.0024775422643870115,-11.152985572814941,-0.017765112221240997,-0.0810210183262825,0.0,0.10097847878932953,0.26419776678085327,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-2.2469375698361547,contact_qp_grid,0.08,10,0.0,0,0.0,M8a,0,0.6,1.0,0.4,-11.152985572814941,protenix_contact,1.333066463470459,-11.152985572814941,-6.691791343688965,0.0,1.1611018180847168,0.0,True,0.9999999999999103,3,2.635240077972412,2.080930233001709,-0.5543098449707031,0,1.333066463470459,1.0,0.014606311917304993
0,-0.002182609401643276,-0.580242109298706,-0.44845427534656135,-2.2596309412270785,-0.44845427534656135,1013.0,497.0,True,-0.13746786005795003,-0.44845427534656135,-0.002182609401643276,-0.3396253170976178,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,-0.008758421055972576,-0.002182609401643276,-0.6232742071151733,-0.019072584807872772,-0.034051477909088135,0.0,0.11957918107509613,0.2328130453824997,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-0.13746786005795003,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-0.6232742071151733,protenix_contact,0.11211356520652771,,,,,,,,3,2.635240077972412,2.621119976043701,-0.014120101928710938,0,0.11211356520652771,1.0,-0.002182609401643276
0,-0.009927994571626186,,,,,,,,,,,,0.08165826997967766,-0.27050400702223115,-0.04019679606582756,-0.03673894523258562,-0.009425309329129009,0.029454592850820357,0.010982137795819049,0.06555755191655827,0.0,0.18310261444497825,-0.0416603609919548,-0.009927994571626186,-2.597433090209961,-0.09576314687728882,-0.1356041133403778,0.0,0.12194773554801941,0.2401989996433258,0.0,0.0,-0.17324253916740417,0.002476237714290619,3.9193410873413086,0.10711736977100372,3.3189823627471924,-0.5760777411982417,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-2.597433090209961,protenix_contact,0.5272509455680847,,,,,,,,3,2.635240077972412,2.456923723220825,-0.17831635475158691,0,0.5272509455680847,1.0,-0.009927994571626186
